"pKey","JobStartDate","JobEndDate","APINumber","StateNumber","CountyNumber","OperatorName","WellName","Latitude","Longitude","Projection","TVD","TotalBaseWaterVolume","TotalBaseNonWaterVolume","StateName","CountyName","FFVersion","FederalWell","IndianWell","Source","DTMOD","pKeyPurpose","IngredientName","CASNumber","PercentHighAdditive","PercentHFJob","IngredientComment","IngredientMSDS","MassIngredient","ClaimantCompany","pKeyDisclosure","pKeyRegistryUpload","TradeName","Supplier","Purpose","SystemApproach","IsWater"
"ad2a76e2-6d4a-40d3-8215-892059b3aedb",4/19/2017 3:19:12 AM,4/25/2017 3:01:18 AM,"42255351030000","42","255","Marathon Oil "," Kimble Gilley 503H",28.836,-97.967,"NAD27",12169.0,4818522.0,43500.0,"Texas","Karnes",3.0,false,false,null,null,null,"1-(Benzyl)quinolinium chloride","15619-48-4",10.0,0.001,"",true,359.0,null,"ad2a76e2-6d4a-40d3-8215-892059b3aedb",null,null,null,null,null,null
"01194cb8-6ed4-4d38-9849-c0bbdf8bef7e",1/9/2017 6:00:00 AM,1/21/2017 6:00:00 AM,"42123342970000","42","123","ConocoPhillips Company/Burlington Resources","J Smith Unit A 5",29.045,-97.609,"NAD27",13141.0,12451714.0,0.0,"Texas","DeWitt",3.0,false,false,null,null,null,"1-(Benzyl)quinolinium chloride","15619-48-4",10.0,0.001,"",true,1169.0,null,"01194cb8-6ed4-4d38-9849-c0bbdf8bef7e",null,null,null,null,null,null
"f498b959-85c4-48b0-87ce-0d39d35dfece",7/13/2016 12:00:00 AM,7/16/2016 12:00:00 AM,"42483339210000","42","483","LeNorman Operating LLC","Britt 10-1H",35.576,-100.056,"NAD27",12694.0,3403302.0,0.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"f498b959-85c4-48b0-87ce-0d39d35dfece",null,null,null,null,null,null
"3472a73c-0270-4caf-a032-cef96e52b9ca",5/18/2016 8:06:00 AM,5/31/2016 2:15:00 AM,"42405305540000","42","405","XTO Energy/ExxonMobil","Miners H1",31.435,-94.264,"NAD83",14185.0,20835066.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1-Octanol","111-87-5",2.5,0.0,null,false,0.0,null,"3472a73c-0270-4caf-a032-cef96e52b9ca",null,null,null,null,null,null
"caff3216-537a-47bf-a198-1be04443b521",8/9/2016 5:00:00 AM,8/19/2016 5:00:00 AM,"42227387100000","42","227","Occidental Oil and Gas","TURNBERRY 2701 1WA",32.255,-101.519,"NAD27",14496.0,13311060.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"caff3216-537a-47bf-a198-1be04443b521",null,null,null,null,null,null
"03f967bc-3977-41af-a10e-e6a9d5121ad1",9/24/2016 5:00:00 AM,9/26/2016 5:00:00 AM,"42283357770000","42","283","BlackBrush O & G, LLC","BBOG Burns 1H",28.544,-99.061,"NAD27",8471.0,4222806.0,0.0,"Texas","La Salle",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"03f967bc-3977-41af-a10e-e6a9d5121ad1",null,null,null,null,null,null
"58c92a83-074d-46ff-bf68-dca0db04465d",10/10/2016 12:00:00 AM,10/22/2016 12:00:00 AM,"42383395710000","42","383","Occidental Oil and Gas","MARCO 1602A 1H",31.556,-101.651,"NAD27",8331.0,17793552.0,0.0,"Texas","Reagan",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"58c92a83-074d-46ff-bf68-dca0db04465d",null,null,null,null,null,null
"eb4dbf41-336e-4948-810b-e5585d556f03",8/22/2016 12:00:00 AM,9/1/2016 12:00:00 AM,"42013353790000","42","013","Abraxas Petroleum Corporation","Bullseye 101H",28.922,-98.474,"NAD27",8036.0,10217004.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"eb4dbf41-336e-4948-810b-e5585d556f03",null,null,null,null,null,null
"2097d341-a573-48c8-95b1-441217953f88",9/26/2016 12:00:00 AM,9/30/2016 12:00:00 AM,"42483339230000","42","483","FourPoint Energy","Harris 4HB",35.458,-100.138,"NAD27",12183.0,7838250.0,0.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"2097d341-a573-48c8-95b1-441217953f88",null,null,null,null,null,null
"d96095aa-610f-4ca5-8d7f-66cedc6d6806",12/7/2016 12:00:00 AM,12/11/2016 12:00:00 AM,"42483339300000","42","483","FourPoint Energy","Armstrong 2008HA",35.273,-100.011,"NAD27",13343.0,0.0,0.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"d96095aa-610f-4ca5-8d7f-66cedc6d6806",null,null,null,null,null,null
"6642d9af-fce1-416e-a859-1a4aee41c99d",11/5/2016 12:00:00 AM,11/12/2016 12:00:00 AM,"42301322920000","42","301","EOG Resources, Inc.","GEMINI #07H",31.97,-103.63,"NAD83",9028.362,6018250.98,0.0,"Texas","Loving",3.0,false,false,null,null,null,"1-Octanol","111-87-5",2.5,0.0,"",true,0.0,"","6642d9af-fce1-416e-a859-1a4aee41c99d",null,null,null,null,null,null
"1196980e-52af-4a79-8959-e4af099f035a",12/3/2016 12:00:00 AM,12/3/2016 12:00:00 AM,"42317391100000","42","317","Occidental Oil and Gas","SCRRU-3526SH",32.105,-102.114,"NAD27",17094.0,80430.0,0.0,"Texas","Martin",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.001,null,true,0.0,null,"1196980e-52af-4a79-8959-e4af099f035a",null,null,null,null,null,null
"266f9b44-cc07-411b-b347-47b3dbb58cf5",12/24/2016 7:00:00 AM,12/27/2016 7:00:00 AM,"42483339310000","42","483","FourPoint Energy","Basin Royalty R803HB",35.415,-100.139,"WGS84",10474.0,8267322.0,52316.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"266f9b44-cc07-411b-b347-47b3dbb58cf5",null,null,null,null,null,null
"fcb2d4df-400b-4bce-864e-6cf85dc9a7cf",12/10/2016 12:00:00 AM,12/23/2016 12:00:00 AM,"42173373110000","42","173","Energen Resources Corporation","Daniel SN 7-6 204H",31.749,-101.534,"NAD83",8166.0,27119666.0,0.0,"Texas","Glasscock",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"fcb2d4df-400b-4bce-864e-6cf85dc9a7cf",null,null,null,null,null,null
"9903208c-6687-4199-86c9-a2d3e56cc2c0",1/6/2017 12:00:00 AM,1/6/2017 12:00:00 AM,"42317390090000","42","317","Occidental Oil and Gas","SOUTH CURTIS RANCH 2819H",32.116,-102.142,"NAD27",9773.0,87066.0,0.0,"Texas","Martin",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.003,null,true,0.0,null,"9903208c-6687-4199-86c9-a2d3e56cc2c0",null,null,null,null,null,null
"4986d5b4-9a96-4a5e-ad72-aba7482c98e6",1/15/2017 12:00:00 AM,1/15/2017 12:00:00 AM,"42317390490000","42","317","Occidental Oil and Gas","SCRRU-2221BH",32.125,-102.138,"NAD27",9757.0,74802.0,0.0,"Texas","Martin",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.003,null,true,0.0,null,"4986d5b4-9a96-4a5e-ad72-aba7482c98e6",null,null,null,null,null,null
"7cfb4fbf-31d7-4e02-9bab-a9cd1e2b6d37",12/30/2016 12:00:00 AM,1/13/2017 12:00:00 AM,"42389352600000","42","389","Energen Resources Corporation","Longfellow 3-13-601H",31.609,-103.55,"NAD27",6500.0,23043046.0,0.0,"Texas","Reeves",3.0,true,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"7cfb4fbf-31d7-4e02-9bab-a9cd1e2b6d37",null,null,null,null,null,null
"6e76e292-2be4-41d0-bfe2-9ba13f719be5",1/22/2017 12:00:00 AM,1/27/2017 12:00:00 AM,"42163340140000","42","163","VirTex Operating Company, Inc.","Harlan RK #5H",28.799,-99.362,"NAD27",6342.0,7998312.0,0.0,"Texas","Frio",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"6e76e292-2be4-41d0-bfe2-9ba13f719be5",null,null,null,null,null,null
"5febcc73-0eba-4a86-b5bf-49e234cf1eb2",1/29/2017 12:00:00 AM,2/4/2017 12:00:00 AM,"42163340420000","42","163","VirTex Operating Company, Inc.","Harlan 7H",28.811,-99.358,"WGS84",6624.0,8725920.0,0.0,"Texas","Frio",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"5febcc73-0eba-4a86-b5bf-49e234cf1eb2",null,null,null,null,null,null
"e7657baa-4e25-43b4-8fe2-5613b5f17762",2/20/2017 12:00:00 AM,2/20/2017 12:00:00 AM,"42135417470000","42","135","Occidental Oil and Gas","CUMMINS J 12",32.039,-102.746,"NAD27",4293.0,92526.0,0.0,"Texas","Ector",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.001,null,true,0.0,null,"e7657baa-4e25-43b4-8fe2-5613b5f17762",null,null,null,null,null,null
"8efbcbf7-417a-4d84-89ca-474983600c8d",2/2/2017 12:00:00 AM,2/11/2017 12:00:00 AM,"42383395090000","42","383","Occidental Oil and Gas","POLO 1604A 1H",31.557,-101.645,"NAD27",8329.0,11510310.0,0.0,"Texas","Reagan",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"8efbcbf7-417a-4d84-89ca-474983600c8d",null,null,null,null,null,null
"a3f4dcd0-dde9-493d-a06b-b13bbf117cfc",2/23/2017 12:00:00 AM,2/23/2017 12:00:00 AM,"42003390860000","42","003","Occidental Oil and Gas","UNIV 11 SEC 11F 06",32.165,-102.773,"NAD27",6980.0,54768.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"a3f4dcd0-dde9-493d-a06b-b13bbf117cfc",null,null,null,null,null,null
"18f0b37d-3c7e-4f1f-a24b-d2452a9ad555",2/25/2017 12:00:00 AM,2/25/2017 12:00:00 AM,"42317392590000","42","317","Occidental Oil and Gas","MABEE 139 #0414MH",32.186,-102.138,"NAD27",15559.0,105882.0,0.0,"Texas","Martin",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.006,null,true,0.0,null,"18f0b37d-3c7e-4f1f-a24b-d2452a9ad555",null,null,null,null,null,null
"7af9984c-a5b3-4bad-a564-7d566e852e32",9/3/2016 11:25:00 AM,9/20/2016 6:44:00 AM,"42405305620000","42","405","XTO Energy/ExxonMobil","BSI Mocs DU H1",31.379,-94.249,"NAD83",14668.0,18514692.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1-Octanol","111-87-5",2.5,0.0,null,false,0.0,null,"7af9984c-a5b3-4bad-a564-7d566e852e32",null,null,null,null,null,null
"f5de0c57-c85b-4540-b794-b4c0a7ce5b49",2/10/2017 12:00:00 AM,2/24/2017 12:00:00 AM,"42389352590000","42","389","Energen Resources Corporation","Longfellow 3-13 802H",31.626,-103.518,"NAD27",11349.0,22521421.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"f5de0c57-c85b-4540-b794-b4c0a7ce5b49",null,null,null,null,null,null
"792a4d62-bdd9-441d-bb57-414762e1cca0",2/21/2017 12:00:00 AM,3/4/2017 12:00:00 AM,"42479435680000","42","479","Lewis Energy Group","WNH JR CO 4H",27.934,-99.302,"NAD27",12727.0,13780914.0,0.0,"Texas","Webb",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"792a4d62-bdd9-441d-bb57-414762e1cca0",null,null,null,null,null,null
"d7e3fa8d-3b9e-43d5-bd65-2d3852019a7f",12/27/2016 12:00:00 AM,1/13/2017 12:00:00 AM,"42371394380000","42","371","Crimson Exploration Oper. Inc.","LONESTAR GUNFIGHTER #1H",31.036,-103.251,"NAD27",9600.0,34923420.0,0.0,"Texas","Pecos",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"d7e3fa8d-3b9e-43d5-bd65-2d3852019a7f",null,null,null,null,null,null
"0856f979-1313-42ad-9169-d7097209ebbf",10/31/2016 5:00:00 AM,11/1/2016 5:00:00 AM,"42329387850000","42","329","Chevron USA Inc.","SOA Scharbauer SW 1704M",31.915,-102.205,"NAD27",11347.0,15221.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.002,"",true,0.0,null,"0856f979-1313-42ad-9169-d7097209ebbf",null,null,null,null,null,null
"cc581a3f-6715-47e7-8a06-8f85af9fff87",4/12/2017 12:00:00 AM,4/13/2017 12:00:00 AM,"42329401210000","42","329","Occidental Oil and Gas","DORA ROBERTS RANCH UNIT 4038LH",31.735,-102.234,"NAD27",18622.0,164346.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.004,null,true,0.0,null,"cc581a3f-6715-47e7-8a06-8f85af9fff87",null,null,null,null,null,null
"bfba5b04-5deb-4c30-9d59-35cc3e20b607",2/17/2017 12:00:00 AM,2/18/2017 12:00:00 AM,"42109315780000","42","109","Ring Energy, Inc.","Culberson AC Fee 2#2",31.852,-104.089,"NAD27",3602.0,30492.0,0.0,"Texas","Culberson",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.001,"",true,0.0,null,"bfba5b04-5deb-4c30-9d59-35cc3e20b607",null,null,null,null,null,null
"bebee893-6285-4cc4-a6ed-55d3ccd03ac5",4/8/2017 12:00:00 AM,4/8/2017 12:00:00 AM,"42033320740000","42","033","Scout Energy Partners","NM 2801",32.883,-101.533,"NAD27",6009.0,116676.0,0.0,"Texas","Borden",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"bebee893-6285-4cc4-a6ed-55d3ccd03ac5",null,null,null,null,null,null
"1daa42a4-e7fa-4a5a-b12d-ae9b5e250731",4/19/2017 12:00:00 AM,4/20/2017 12:00:00 AM,"42227380150000","42","227","Occidental Oil and Gas","ADAMS 4244",32.463,-101.644,"NAD27",7669.0,595476.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"1daa42a4-e7fa-4a5a-b12d-ae9b5e250731",null,null,null,null,null,null
"21d2a761-e871-4942-a862-fabe7092ab45",5/18/2017 12:00:00 AM,5/18/2017 12:00:00 AM,"42109330460000","42","109","Three Rivers Operating Co III LLC","Asher 4207",31.538,-104.085,"NAD27",8350.0,266238.0,0.0,"Texas","Culberson",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"21d2a761-e871-4942-a862-fabe7092ab45",null,null,null,null,null,null
"40b1d381-13ab-46dc-a3dd-115bf3b0d495",6/7/2017 5:00:00 AM,6/11/2017 5:00:00 AM,"42311366780000","42","311","BlackBrush O & G, LLC","STS South 3H",28.293,-98.703,"NAD27",12391.0,4614455.0,373778.0,"Texas","McMullen",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.001,"",true,0.0,null,"40b1d381-13ab-46dc-a3dd-115bf3b0d495",null,null,null,null,null,null
"0e017931-253c-4885-a4ad-2a1452536ece",4/23/2017 5:00:00 AM,4/24/2017 5:00:00 AM,"42389328240000","42","389","NBL Permian LLC","CHK 22-C9 1",31.361,-103.684,"NAD27",9966.0,663474.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"0e017931-253c-4885-a4ad-2a1452536ece",null,null,null,null,null,null
"d773cd43-0b6a-4e76-83bd-db815517147f",4/7/2017 12:00:00 AM,4/26/2017 12:00:00 AM,"42479432380000","42","479","Lewis Energy Group","Fasken State A2761 C No. 34H",27.821,-99.818,"WGS84",9590.0,19790875.0,0.0,"Texas","Webb",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"d773cd43-0b6a-4e76-83bd-db815517147f",null,null,null,null,null,null
"4b39c49a-5e2c-472a-827a-677054a04041",4/8/2017 12:00:00 AM,4/27/2017 12:00:00 AM,"42479435450000","42","479","Lewis Energy Group","Fasken State A2761 B No. 33HR",27.82,-99.821,"WGS84",9561.0,19842703.0,0.0,"Texas","Webb",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"4b39c49a-5e2c-472a-827a-677054a04041",null,null,null,null,null,null
"d8bd6a3c-ec16-49b2-9c74-962f550b6b1a",4/25/2017 5:00:00 AM,5/6/2017 5:00:00 AM,"42389355430000","42","389","Patriot Resources, Inc.","Iguana Unit 6B #2H",31.265,-103.17,"NAD27",9281.0,27941634.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"d8bd6a3c-ec16-49b2-9c74-962f550b6b1a",null,null,null,null,null,null
"26c08667-e73f-489c-b31d-d628e1303cf7",6/21/2017 12:00:00 AM,7/7/2017 12:00:00 AM,"42475371670000","42","475","Abraxas Petroleum Corporation","Caprito 98 301HR",31.56,-103.139,"NAD27",11037.0,16770432.0,0.0,"Texas","Ward",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"26c08667-e73f-489c-b31d-d628e1303cf7",null,null,null,null,null,null
"c9872fbb-90d0-4381-9a75-441f2ae334ff",6/25/2017 12:00:00 AM,7/3/2017 12:00:00 AM,"42389358770000","42","389","Occidental Oil and Gas","MANHATTAN 183-178-3S 25HR",31.082,-103.37,"NAD27",10637.0,17800608.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"c9872fbb-90d0-4381-9a75-441f2ae334ff",null,null,null,null,null,null
"d960474e-6912-4843-b8b5-555d65502e8b",4/27/2017 4:10:00 PM,5/1/2017 10:59:00 AM,"42295342750000","42","295","BP America Production Company","Cowan 546-3H",36.23,-100.313,"NAD83",7907.0,1708266.0,0.0,"Texas","Lipscomb",3.0,false,false,null,null,null,"1-Octanol","111-87-5",2.5,0.0,null,false,0.0,null,"d960474e-6912-4843-b8b5-555d65502e8b",null,null,null,null,null,null
"24938204-fffe-4f92-8d9f-e36e00295bd6",7/20/2017 5:00:00 AM,8/1/2017 5:00:00 AM,"42389351610000","42","389","Patriot Resources, Inc.","Talladega Unit 2A #1H",31.243,-103.255,"NAD27",10688.0,28130718.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"24938204-fffe-4f92-8d9f-e36e00295bd6",null,null,null,null,null,null
"afd912c3-7fd5-47f8-a420-df3332e8c7b2",6/27/2017 5:00:00 AM,7/12/2017 5:00:00 AM,"42389354550000","42","389","Three Rivers Operating Co III LLC","Oatman 11-2 2WD",31.605,-104.028,"NAD27",9615.0,0.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"afd912c3-7fd5-47f8-a420-df3332e8c7b2",null,null,null,null,null,null
"1e4b2dc2-3c23-4fa5-8c1b-28b46f48960c",8/30/2017 5:00:00 AM,9/2/2017 5:00:00 AM,"42165384980000","42","165","Sheridan Production Company, LLC","Dunbar 05 08H",32.583,-103.05,"NAD27",4600.0,1999704.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"1e4b2dc2-3c23-4fa5-8c1b-28b46f48960c",null,null,null,null,null,null
"884e0e22-acc4-48f2-bcea-7520384037fe",9/29/2017 5:00:00 AM,10/4/2017 5:00:00 AM,"42165385550000","42","165","Sheridan Production Company, LLC","Dunbar 05 04H",32.583,-103.056,"NAD27",4580.0,1668719.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"884e0e22-acc4-48f2-bcea-7520384037fe",null,null,null,null,null,null
"5215e9c8-a324-4012-aad5-b4fb5d451198",1/3/2017 12:00:00 AM,1/9/2017 12:00:00 AM,"42301321900000","42","301","Tema Oil and Gas Company","Z&T 42 G002AH",31.912,-103.686,"NAD83",8720.0,7778358.0,0.0,"Texas","Loving",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"5215e9c8-a324-4012-aad5-b4fb5d451198",null,null,null,null,null,null
"6517b9e9-8761-404e-8d09-4f8d6b360680",12/20/2016 12:00:00 AM,12/29/2016 12:00:00 AM,"42301330020000","42","301","Tema Oil and Gas Company","Weber 26 G001",31.912,-103.686,"NAD83",12050.0,10820993.0,0.0,"Texas","Loving",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"6517b9e9-8761-404e-8d09-4f8d6b360680",null,null,null,null,null,null
"4f43567f-9cc4-4f6b-aa8d-57f8e0aa9b82",4/6/2017 12:00:00 AM,4/19/2017 12:00:00 AM,"42389352510000","42","389","Energen Resources Corporation","Desperado ST UN C19 21-18 604H",31.578,-103.558,"NAD27",11020.0,20115757.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"4f43567f-9cc4-4f6b-aa8d-57f8e0aa9b82",null,null,null,null,null,null
"891a730f-6722-4721-953c-8165a578367b",4/21/2017 12:00:00 AM,5/3/2017 12:00:00 AM,"42389352520000","42","389","Energen Resources Corporation","Desperado ST UN C19 21-18 704H",31.578,-103.556,"NAD27",11204.0,20437368.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,"",true,0.0,null,"891a730f-6722-4721-953c-8165a578367b",null,null,null,null,null,null
"d9c50a64-cf35-420d-b203-1d4ae6a3ec2e",7/26/2017 12:00:00 AM,8/4/2017 5:00:00 AM,"42371395000000","42","371","Occidental Oil and Gas","JL NUTT HB 1H",30.824,-102.489,"NAD27",4475.0,4558260.0,0.0,"Texas","Pecos",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"d9c50a64-cf35-420d-b203-1d4ae6a3ec2e",null,null,null,null,null,null
"8d965934-2d42-4d10-9991-da469b4587ae",9/26/2017 12:00:00 AM,10/8/2017 12:00:00 AM,"42227392050000","42","227","Occidental Oil and Gas","YOUNG 2123 AR",32.105,-101.313,"NAD27",7507.0,14143668.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"8d965934-2d42-4d10-9991-da469b4587ae",null,null,null,null,null,null
"e8ceb848-5633-4dbf-96b0-da165b0839b5",10/12/2017 5:00:00 AM,10/17/2017 12:00:00 AM,"42389353100000","42","389","Occidental Oil and Gas","BETTY LOU 1011H",31.101,-103.252,"NAD27",10513.0,9966516.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"e8ceb848-5633-4dbf-96b0-da165b0839b5",null,null,null,null,null,null
"fcde653e-3e1f-4111-8754-448b9b5f2289",9/11/2017 12:00:00 AM,9/23/2017 12:00:00 AM,"42227389750000","42","227","Occidental Oil and Gas","WALDRON T-BIRD 1313 LS",32.183,-101.583,"NAD27",7188.0,13403964.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"1-OCTANOL","111-87-5",2.5,0.0,null,true,0.0,null,"fcde653e-3e1f-4111-8754-448b9b5f2289",null,null,null,null,null,null
"dbe822db-ed5f-4be8-903f-bcbe06973979",12/28/2017 5:00:00 AM,2/8/2018 5:00:00 AM,"42329406990000","42","329","XTO Energy/ExxonMobil","John Braun A Unit 2 0106BH",31.721,-102.071,"NAD27",9046.0,18976911.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"1-Butoxy-2-Propanol","5131-66-8",5.0,0.004,null,false,7133.0,null,"dbe822db-ed5f-4be8-903f-bcbe06973979",null,null,null,null,null,null
"082b87ce-01b9-4f63-9c54-424b297f6ade",7/25/2017 12:00:00 AM,8/29/2017 12:00:00 AM,"42227391150000","42","227","Encana Oil & Gas (USA) Inc.","Phillips 5B 5HK",32.35,-101.495,"NAD27",7615.0,352303.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"15% Hydrochloric Acid","7647-01-0",100.0,0.181,"None",true,259851.283,null,"082b87ce-01b9-4f63-9c54-424b297f6ade",null,null,null,null,null,null
"cf973a4c-5c9b-4cc9-8c96-8cf3d75ef3f1",11/2/2017 12:00:00 AM,12/2/2017 12:00:00 AM,"42461406280000","42","461","Encana Oil & Gas (USA) Inc.","Powell 26E 9HK",31.556,-102.035,"NAD27",9404.1,377449.0,0.0,"Texas","Upton",3.0,false,false,null,null,null,"15% Hydrochloric Acid","7647-01-0",100.0,0.17,"None",true,257553.07,null,"cf973a4c-5c9b-4cc9-8c96-8cf3d75ef3f1",null,null,null,null,null,null
"2ff73888-9ad2-49e4-82fe-a2d0e784f9e5",2/27/2018 12:00:00 AM,3/8/2018 12:00:00 AM,"42105423870000","42","105","EP Energy","University East 4106AH",31.035,-101.212,"NAD27",6483.0,13658778.0,0.0,"Texas","Crockett",3.0,false,false,null,null,null,"15% Hydrochloric Acid","7647-01-0",100.0,0.011,"None",true,549231.85,null,"2ff73888-9ad2-49e4-82fe-a2d0e784f9e5",null,null,null,null,null,null
"2db652b2-debd-4970-9d35-a6da4b0a422a",3/25/2018 5:00:00 AM,4/5/2018 5:00:00 AM,"42105424110000","42","105","EP Energy","University East 4128EH",30.977,-101.172,"NAD27",6292.0,12075420.0,0.0,"Texas","Crockett",3.0,false,false,null,null,null,"15% Hydrochloric Acid","7647-01-0",100.0,0.011,"None",true,471479.148,null,"2db652b2-debd-4970-9d35-a6da4b0a422a",null,null,null,null,null,null
"f498b959-85c4-48b0-87ce-0d39d35dfece",7/13/2016 12:00:00 AM,7/16/2016 12:00:00 AM,"42483339210000","42","483","LeNorman Operating LLC","Britt 10-1H",35.576,-100.056,"NAD27",12694.0,3403302.0,0.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1-DECANOL","112-30-1",5.0,0.0,"",true,0.0,null,"f498b959-85c4-48b0-87ce-0d39d35dfece",null,null,null,null,null,null
"3472a73c-0270-4caf-a032-cef96e52b9ca",5/18/2016 8:06:00 AM,5/31/2016 2:15:00 AM,"42405305540000","42","405","XTO Energy/ExxonMobil","Miners H1",31.435,-94.264,"NAD83",14185.0,20835066.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1-Decanol","112-30-1",5.0,0.0,null,false,0.0,null,"3472a73c-0270-4caf-a032-cef96e52b9ca",null,null,null,null,null,null
"caff3216-537a-47bf-a198-1be04443b521",8/9/2016 5:00:00 AM,8/19/2016 5:00:00 AM,"42227387100000","42","227","Occidental Oil and Gas","TURNBERRY 2701 1WA",32.255,-101.519,"NAD27",14496.0,13311060.0,0.0,"Texas","Howard",3.0,false,false,null,null,null,"1-DECANOL","112-30-1",5.0,0.0,null,true,0.0,null,"caff3216-537a-47bf-a198-1be04443b521",null,null,null,null,null,null
